RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1849,15001848,Cliente1849,588,France,Male,55,4,38896.36,1,0,0,139155.22,1
1850,15001849,Cliente1850,625,France,Female,69,3,81398.72,1,0,0,175254.53,1
1851,15001850,Cliente1851,742,France,Male,72,9,82000.64,2,1,1,211754.05,0
1852,15001851,Cliente1852,651,Germany,Male,74,6,65800.17,2,0,0,180898.67,0
1853,15001852,Cliente1853,538,France,Female,44,8,143485.78,2,1,0,179571.54,0
1854,15001853,Cliente1854,567,France,Female,61,7,101553.57,1,1,1,178403.23,0
1855,15001854,Cliente1855,638,Germany,Female,41,7,0.0,2,1,1,162315.16,0
1856,15001855,Cliente1856,777,Germany,Female,26,3,20075.49,3,0,1,135042.99,0
1857,15001856,Cliente1857,689,Spain,Female,64,6,61025.6,1,1,0,162065.71,1
1858,15001857,Cliente1858,579,Germany,Male,24,6,93433.81,3,1,0,126582.18,0
1859,15001858,Cliente1859,642,France,Male,48,9,70222.1,3,1,0,184409.28,0
1860,15001859,Cliente1860,649,Spain,Male,41,1,0.0,1,1,0,149850.51,1
1861,15001860,Cliente1861,502,France,Male,65,9,89816.02,1,1,1,180687.48,1
1862,15001861,Cliente1862,641,France,Male,59,10,41611.7,2,0,1,158158.85,1
1863,15001862,Cliente1863,614,Germany,Male,79,4,0.0,1,1,1,193121.51,1
1864,15001863,Cliente1864,631,France,Female,32,0,0.0,1,0,0,120639.92,0
1865,15001864,Cliente1865,568,Germany,Male,27,3,0.0,2,0,1,107089.94,0
1866,15001865,Cliente1866,676,France,Male,60,10,62628.91,2,1,0,164167.47,1
1867,15001866,Cliente1867,609,Germany,Female,32,4,0.0,2,1,0,123419.99,0
1868,15001867,Cliente1868,579,Germany,Male,52,5,106381.54,1,0,1,158101.23,1
1869,15001868,Cliente1869,802,Germany,Male,62,1,111362.09,1,1,1,183198.7,0
1870,15001869,Cliente1870,612,France,Female,54,7,87150.23,1,0,1,171244.06,0
1871,15001870,Cliente1871,528,Germany,Female,38,6,105081.69,1,1,0,121194.28,1
1872,15001871,Cliente1872,748,France,Male,56,6,65894.22,3,1,0,180342.75,1
1873,15001872,Cliente1873,764,France,Female,27,7,0.0,1,1,1,128841.14,0
1874,15001873,Cliente1874,562,France,Male,71,1,0.0,1,1,1,143946.02,1
1875,15001874,Cliente1875,607,Germany,Male,45,7,96116.89,2,1,0,153924.43,0
1876,15001875,Cliente1876,629,France,Male,80,7,0.0,2,0,1,208128.26,0
1877,15001876,Cliente1877,610,France,Female,51,1,35789.03,2,1,0,133660.46,0
1878,15001877,Cliente1878,526,France,Female,23,6,0.0,1,0,0,110849.29,0
1879,15001878,Cliente1879,552,France,Female,44,10,68785.06,3,1,0,165528.32,1
1880,15001879,Cliente1880,826,Germany,Female,73,2,0.0,1,1,1,178791.77,0
1881,15001880,Cliente1881,592,France,Male,59,2,71619.08,2,1,0,149608.6,0
1882,15001881,Cliente1882,599,Spain,Female,79,8,93522.93,1,0,1,194442.67,1
1883,15001882,Cliente1883,709,France,Male,19,4,0.0,1,1,0,109667.42,1
1884,15001883,Cliente1884,603,France,Male,34,10,71560.77,2,1,0,133382.12,0
1885,15001884,Cliente1885,587,France,Male,44,9,0.0,1,0,0,126892.66,1
1886,15001885,Cliente1886,554,France,Female,22,4,65618.43,1,1,0,109665.08,0
1887,15001886,Cliente1887,689,France,Male,18,0,0.0,3,1,1,117409.09,0
1888,15001887,Cliente1888,661,France,Female,30,8,77624.88,1,1,0,138813.52,0
1889,15001888,Cliente1889,739,France,Female,64,9,0.0,3,1,1,180598.1,0
1890,15001889,Cliente1890,607,Spain,Female,41,2,0.0,2,1,1,127978.66,0
1891,15001890,Cliente1891,754,France,Female,20,2,55807.81,1,1,1,117624.71,1
1892,15001891,Cliente1892,656,France,Female,57,3,33248.17,1,1,0,144010.62,0
1893,15001892,Cliente1893,598,France,Male,42,8,97189.55,1,1,1,154952.81,0
1894,15001893,Cliente1894,682,Spain,Female,51,10,89294.97,1,1,0,181812.04,0
1895,15001894,Cliente1895,673,France,Male,47,7,0.0,1,0,0,140714.99,0
1896,15001895,Cliente1896,667,Germany,Female,30,3,0.0,1,1,1,116769.73,1
1897,15001896,Cliente1897,579,France,Female,63,10,83895.93,1,0,0,177956.0,0
1898,15001897,Cliente1898,635,Germany,Male,23,6,105159.05,2,0,1,137472.9,0
1899,15001898,Cliente1899,627,France,Female,42,6,73331.09,1,0,1,133413.01,0
1900,15001899,Cliente1900,706,Germany,Female,19,1,0.0,2,0,1,133301.51,0
1901,15001900,Cliente1901,753,France,Female,53,4,61332.23,1,1,1,140277.18,0
1902,15001901,Cliente1902,714,Spain,Female,62,9,0.0,2,1,1,176557.84,0
1903,15001902,Cliente1903,707,Germany,Female,24,3,124819.6,1,1,0,146666.29,1
1904,15001903,Cliente1904,737,Germany,Male,49,6,0.0,1,0,1,155710.63,1
1905,15001904,Cliente1905,748,Germany,Female,59,7,63856.9,2,1,1,199376.9,0
1906,15001905,Cliente1906,611,Germany,Female,35,1,82486.5,1,0,1,151099.29,1
1907,15001906,Cliente1907,545,Spain,Female,24,3,72981.68,1,1,0,111232.95,0
1908,15001907,Cliente1908,657,France,Female,49,6,0.0,1,0,1,160394.79,0
1909,15001908,Cliente1909,772,Germany,Female,69,5,0.0,1,1,1,176624.65,1
1910,15001909,Cliente1910,537,France,Male,30,10,0.0,1,1,0,112987.3,0
1911,15001910,Cliente1911,562,Germany,Male,75,10,0.0,2,1,0,174846.98,1
1912,15001911,Cliente1912,649,France,Female,60,2,0.0,1,1,1,153784.54,1
1913,15001912,Cliente1913,597,Germany,Male,30,4,108213.01,2,1,1,129239.72,0
1914,15001913,Cliente1914,728,France,Male,40,2,99193.94,1,1,1,136373.31,0
1915,15001914,Cliente1915,651,France,Male,37,4,0.0,1,0,1,143557.74,0
1916,15001915,Cliente1916,715,France,Male,52,1,0.0,2,1,0,152944.2,0
1917,15001916,Cliente1917,669,France,Male,75,2,58736.74,1,0,1,196325.73,0
1918,15001917,Cliente1918,678,Spain,Female,38,3,99119.05,1,0,0,151333.75,0
1919,15001918,Cliente1919,544,France,Male,36,3,86976.89,3,1,1,145469.5,1
1920,15001919,Cliente1920,589,Spain,Female,65,8,0.0,2,0,1,180277.18,1
1921,15001920,Cliente1921,477,France,Male,26,2,54544.95,1,0,0,89330.58,0
1922,15001921,Cliente1922,579,Spain,Female,75,8,72300.26,2,1,1,199015.66,0
1923,15001922,Cliente1923,598,France,Male,66,2,130312.64,2,0,0,161412.47,0
1924,15001923,Cliente1924,673,Spain,Male,44,2,0.0,2,0,0,120370.02,0
1925,15001924,Cliente1925,546,Germany,Female,23,9,137473.82,2,0,1,127172.46,0
1926,15001925,Cliente1926,795,Spain,Male,63,10,0.0,1,1,1,170152.42,0
1927,15001926,Cliente1927,748,Germany,Female,20,8,84887.08,2,1,0,139929.2,0
1928,15001927,Cliente1928,558,Spain,Male,38,5,113070.27,2,0,0,139206.21,0
1929,15001928,Cliente1929,488,Germany,Female,54,7,93908.59,2,0,1,162666.89,0
1930,15001929,Cliente1930,508,Germany,Male,31,10,50218.67,2,0,0,136987.6,1
1931,15001930,Cliente1931,670,France,Female,18,0,25854.78,1,1,1,106561.28,0
1932,15001931,Cliente1932,539,France,Female,25,10,95168.19,2,1,1,156988.13,0
1933,15001932,Cliente1933,620,France,Female,28,4,65721.13,3,0,1,134388.65,0
1934,15001933,Cliente1934,692,Spain,Male,60,4,68753.24,2,1,1,168000.51,0
1935,15001934,Cliente1935,678,Germany,Male,53,6,0.0,1,1,0,133377.51,0
1936,15001935,Cliente1936,707,Germany,Female,74,6,75425.52,1,1,0,185047.79,0
1937,15001936,Cliente1937,535,Spain,Female,23,3,0.0,4,1,0,118170.1,1
1938,15001937,Cliente1938,700,Germany,Female,37,1,56603.89,2,1,1,159492.22,0
1939,15001938,Cliente1939,703,Spain,Female,67,9,96351.49,1,1,1,197864.89,1
1940,15001939,Cliente1940,725,Spain,Male,46,10,101696.2,1,1,0,167944.3,0
1941,15001940,Cliente1941,715,Germany,Female,66,7,0.0,1,1,1,173818.13,0
1942,15001941,Cliente1942,536,Spain,Male,48,9,146596.6,1,0,0,144785.64,0
1943,15001942,Cliente1943,437,France,Male,73,0,62142.02,3,1,0,160512.28,1
1944,15001943,Cliente1944,676,Spain,Male,33,2,27906.24,1,1,0,122378.64,0
1945,15001944,Cliente1945,780,France,Female,55,10,0.0,1,1,1,181959.27,0
1946,15001945,Cliente1946,579,Germany,Female,73,9,0.0,1,1,0,191541.73,0
1947,15001946,Cliente1947,578,France,Female,78,10,81740.16,2,1,0,186140.2,1
1948,15001947,Cliente1948,660,Spain,Male,56,3,60831.56,2,0,0,165689.27,0
1949,15001948,Cliente1949,737,Germany,Female,28,3,0.0,2,1,1,146118.64,0
1950,15001949,Cliente1950,707,Germany,Female,66,7,132937.2,1,0,0,166049.68,1
1951,15001950,Cliente1951,544,Germany,Female,30,3,118780.41,1,1,1,123916.81,0
1952,15001951,Cliente1952,608,France,Female,54,7,99773.94,1,1,1,151913.65,1
1953,15001952,Cliente1953,597,Germany,Male,29,2,0.0,2,1,1,135552.87,0
1954,15001953,Cliente1954,694,Spain,Male,55,2,81177.07,2,1,1,182968.44,0
1955,15001954,Cliente1955,709,Germany,Male,62,7,144931.81,2,1,1,195698.83,0
1956,15001955,Cliente1956,570,France,Female,62,6,0.0,3,1,0,155043.99,0
1957,15001956,Cliente1957,576,France,Male,58,2,78531.31,2,1,0,168152.54,0
1958,15001957,Cliente1958,670,Germany,Female,78,8,0.0,1,0,1,210792.68,1
1959,15001958,Cliente1959,627,Spain,Male,77,5,25664.78,1,0,1,174720.07,1
1960,15001959,Cliente1960,580,France,Female,68,10,159607.3,1,0,1,190299.82,0
1961,15001960,Cliente1961,607,Germany,Male,54,4,103967.42,2,1,0,144798.93,1
1962,15001961,Cliente1962,697,Spain,Female,60,8,100501.0,2,0,1,199956.74,0
1963,15001962,Cliente1963,616,Spain,Female,26,10,85977.01,1,1,0,127363.22,0
1964,15001963,Cliente1964,635,Spain,Male,67,10,0.0,2,1,0,169002.46,0
1965,15001964,Cliente1965,580,France,Female,33,6,136852.93,2,1,0,149821.38,0
1966,15001965,Cliente1966,696,France,Male,46,2,138981.75,2,1,0,150468.55,1
1967,15001966,Cliente1967,601,Spain,Male,59,6,83753.07,1,1,1,153266.58,0
1968,15001967,Cliente1968,668,Germany,Male,76,4,104127.8,3,1,0,192886.81,1
1969,15001968,Cliente1969,660,Germany,Male,26,5,78118.79,2,0,1,112968.13,0
1970,15001969,Cliente1970,613,Germany,Female,30,8,98210.67,2,1,0,127678.2,1
1971,15001970,Cliente1971,575,Spain,Female,79,10,100010.5,1,1,0,211667.98,1
1972,15001971,Cliente1972,639,Germany,Male,53,9,101398.25,3,1,0,172011.56,0
1973,15001972,Cliente1973,620,Spain,Female,78,8,132325.64,1,1,0,198882.85,1
1974,15001973,Cliente1974,732,Germany,Female,75,4,0.0,1,1,0,175547.43,1
1975,15001974,Cliente1975,574,France,Female,61,1,107715.68,1,1,0,168738.66,0
1976,15001975,Cliente1976,710,France,Female,24,4,70236.5,2,1,1,134871.82,0
1977,15001976,Cliente1977,748,Spain,Male,26,2,76468.91,1,1,1,141896.38,0
1978,15001977,Cliente1978,702,France,Female,31,1,82787.19,2,1,0,158432.78,1
1979,15001978,Cliente1979,709,Germany,Female,80,0,0.0,1,0,1,178582.15,1
1980,15001979,Cliente1980,625,France,Female,46,7,92301.66,1,1,0,133216.6,0
1981,15001980,Cliente1981,685,France,Male,61,8,137413.14,2,0,1,187534.51,1
1982,15001981,Cliente1982,686,France,Male,75,1,0.0,1,1,1,185331.16,1
1983,15001982,Cliente1983,510,Germany,Male,23,1,47641.22,2,1,0,109815.57,1
1984,15001983,Cliente1984,620,Germany,Female,42,6,112260.78,1,1,1,167322.76,0
1985,15001984,Cliente1985,545,Germany,Female,21,9,20552.66,2,1,1,108025.65,0
1986,15001985,Cliente1986,489,Germany,Female,46,7,115211.19,1,1,1,133881.01,0
1987,15001986,Cliente1987,646,France,Female,34,0,78719.54,2,1,0,127200.42,0
1988,15001987,Cliente1988,685,Germany,Female,24,5,60088.12,2,1,1,131971.67,0
1989,15001988,Cliente1989,591,Spain,Male,31,6,60058.48,1,1,0,138104.67,0
1990,15001989,Cliente1990,692,France,Female,79,4,49384.45,2,1,1,215677.05,0
1991,15001990,Cliente1991,697,France,Male,29,8,0.0,4,1,1,155323.5,0
1992,15001991,Cliente1992,657,Germany,Male,66,2,82795.51,2,0,0,178874.09,1
1993,15001992,Cliente1993,607,France,Male,36,1,101186.5,2,1,1,134717.22,0
1994,15001993,Cliente1994,706,Spain,Male,56,9,63130.09,2,0,0,172849.27,0
1995,15001994,Cliente1995,799,Germany,Male,34,7,0.0,1,0,1,129948.53,0
1996,15001995,Cliente1996,475,Spain,Male,59,8,0.0,1,0,0,142762.32,0
1997,15001996,Cliente1997,711,France,Male,28,6,0.0,2,1,1,149609.0,0
1998,15001997,Cliente1998,551,France,Female,58,4,0.0,1,1,0,132431.05,1
1999,15001998,Cliente1999,721,Spain,Female,76,3,0.0,1,0,1,178715.46,1
2000,15001999,Cliente2000,734,Germany,Male,69,5,55759.2,2,0,0,199137.56,1
2001,15002000,Cliente2001,615,Germany,Male,62,3,130166.8,1,0,1,195566.96,1
2002,15002001,Cliente2002,613,Germany,Female,46,7,81345.9,2,1,0,147017.81,1
2003,15002002,Cliente2003,648,France,Female,20,7,11344.14,4,0,0,121023.36,0
2004,15002003,Cliente2004,660,France,Male,76,2,82917.15,1,0,0,187089.11,1
2005,15002004,Cliente2005,633,Spain,Female,25,8,0.0,1,1,0,102737.79,0
2006,15002005,Cliente2006,747,Germany,Female,33,1,66693.32,1,1,1,144221.52,0
2007,15002006,Cliente2007,517,Germany,Female,32,6,0.0,2,0,1,109654.51,1
2008,15002007,Cliente2008,607,France,Female,30,1,107231.89,2,1,1,138012.22,0
2009,15002008,Cliente2009,705,France,Female,21,5,90823.85,2,1,0,126625.49,0
2010,15002009,Cliente2010,626,Spain,Female,71,9,86829.65,1,0,1,180185.89,1
2011,15002010,Cliente2011,629,Spain,Male,58,9,120493.91,2,1,0,185690.27,1
2012,15002011,Cliente2012,624,Spain,Female,41,9,108446.58,2,1,1,164360.89,0
2013,15002012,Cliente2013,731,France,Female,78,10,132910.7,1,0,1,206659.28,0
2014,15002013,Cliente2014,709,France,Male,36,4,41997.01,2,0,0,135870.5,0
2015,15002014,Cliente2015,537,France,Male,61,5,106520.13,3,1,1,156692.52,1
2016,15002015,Cliente2016,553,Spain,Female,26,0,117152.53,2,1,1,126600.6,0
2017,15002016,Cliente2017,615,France,Female,37,3,40443.08,1,1,1,139586.07,0
2018,15002017,Cliente2018,638,Germany,Female,70,8,100837.7,2,1,1,212876.85,1
2019,15002018,Cliente2019,727,France,Female,52,10,73001.99,2,1,1,175118.49,0
2020,15002019,Cliente2020,640,France,Female,71,7,0.0,3,1,0,196112.19,1
2021,15002020,Cliente2021,762,Spain,Female,77,4,86207.25,1,1,0,190053.11,0
2022,15002021,Cliente2022,809,France,Male,60,7,0.0,1,1,1,173139.26,0
2023,15002022,Cliente2023,576,France,Male,51,8,65430.54,2,0,1,170273.36,0
2024,15002023,Cliente2024,665,France,Male,69,7,0.0,1,1,0,188652.59,1
2025,15002024,Cliente2025,738,France,Male,31,7,97352.29,1,1,1,151422.21,0
2026,15002025,Cliente2026,670,Germany,Male,71,7,0.0,1,0,0,152292.62,0
2027,15002026,Cliente2027,680,France,Female,70,8,99446.78,1,1,0,166590.15,1
2028,15002027,Cliente2028,612,Germany,Female,20,1,10644.48,1,1,1,134160.27,0
2029,15002028,Cliente2029,604,France,Female,43,9,121379.25,3,1,0,169248.65,1
2030,15002029,Cliente2030,668,France,Male,52,3,87674.7,2,0,0,192930.84,0
2031,15002030,Cliente2031,735,Germany,Female,30,10,58227.78,2,0,1,170400.98,0
2032,15002031,Cliente2032,561,France,Male,68,4,0.0,2,1,0,153145.36,1
2033,15002032,Cliente2033,639,France,Female,27,3,97124.75,3,1,0,131896.08,0
2034,15002033,Cliente2034,804,France,Female,71,9,62093.89,1,1,1,198914.05,1
2035,15002034,Cliente2035,634,France,Female,60,4,127946.49,1,1,0,158001.72,0
2036,15002035,Cliente2036,665,Spain,Male,59,2,0.0,2,1,1,165658.83,0
2037,15002036,Cliente2037,719,France,Male,59,0,25963.74,3,1,1,162972.81,0
2038,15002037,Cliente2038,700,Spain,Female,42,6,0.0,1,1,0,148147.75,0
2039,15002038,Cliente2039,638,France,Male,35,6,85560.42,1,0,0,149692.87,1
2040,15002039,Cliente2040,632,France,Male,63,0,0.0,2,1,1,158196.69,0
2041,15002040,Cliente2041,781,France,Female,51,1,0.0,1,1,1,162847.21,0
2042,15002041,Cliente2042,571,Spain,Female,62,3,60988.81,2,1,1,163530.69,0
2043,15002042,Cliente2043,536,France,Male,78,0,0.0,2,1,0,173262.88,1
2044,15002043,Cliente2044,746,France,Female,28,4,0.0,2,1,0,149854.09,0
2045,15002044,Cliente2045,759,Germany,Female,72,5,63523.08,2,1,1,200976.2,1
2046,15002045,Cliente2046,569,France,Female,33,5,32438.86,1,1,0,135019.55,0
2047,15002046,Cliente2047,726,Germany,Male,30,7,76285.43,1,1,1,159809.33,0
2048,15002047,Cliente2048,683,Germany,Male,46,10,91843.38,3,0,0,170234.16,1
2049,15002048,Cliente2049,643,Germany,Male,61,4,67403.47,3,1,0,183679.16,0
2050,15002049,Cliente2050,662,Germany,Male,74,0,121657.45,1,1,1,199735.85,1
2051,15002050,Cliente2051,810,France,Male,30,9,82980.3,2,0,0,162761.53,0
2052,15002051,Cliente2052,716,France,Female,40,6,149495.2,2,1,0,158301.75,1
2053,15002052,Cliente2053,703,Spain,Female,18,6,0.0,1,1,1,98801.39,0
2054,15002053,Cliente2054,698,France,Male,46,10,62521.96,2,1,0,171739.93,0
2055,15002054,Cliente2055,603,France,Female,47,10,0.0,3,0,1,172146.88,0
2056,15002055,Cliente2056,627,Germany,Female,58,8,0.0,1,0,0,150083.12,0
2057,15002056,Cliente2057,641,France,Female,44,1,0.0,1,0,1,139639.25,0
2058,15002057,Cliente2058,579,France,Female,61,4,0.0,1,1,1,150813.14,0
2059,15002058,Cliente2059,699,France,Female,66,1,0.0,2,0,0,168513.43,1
2060,15002059,Cliente2060,752,Spain,Male,36,8,111824.11,3,1,1,191524.17,0
2061,15002060,Cliente2061,646,Germany,Male,30,8,80905.8,1,0,0,117524.31,0
2062,15002061,Cliente2062,584,France,Female,22,7,77803.63,1,1,1,135029.53,0
2063,15002062,Cliente2063,587,France,Male,42,1,0.0,1,1,1,151461.55,0
2064,15002063,Cliente2064,790,France,Male,72,3,0.0,1,0,1,176175.58,0
2065,15002064,Cliente2065,604,France,Female,43,0,56008.17,2,0,1,155840.84,0
2066,15002065,Cliente2066,550,France,Male,21,2,69667.16,2,1,1,119138.31,0
2067,15002066,Cliente2067,527,Spain,Female,19,2,0.0,2,1,0,89848.34,1
2068,15002067,Cliente2068,614,France,Female,77,6,97676.53,2,1,1,197611.35,0
2069,15002068,Cliente2069,757,Spain,Female,64,3,0.0,2,1,1,172510.38,0
2070,15002069,Cliente2070,760,Spain,Female,37,7,0.0,1,1,1,132869.25,0
2071,15002070,Cliente2071,704,Spain,Male,79,0,69226.55,2,1,1,210482.04,1
2072,15002071,Cliente2072,591,France,Male,36,3,65418.81,2,1,1,143970.34,0
2073,15002072,Cliente2073,724,Germany,Male,21,0,57150.7,1,0,1,104449.95,0
2074,15002073,Cliente2074,638,Spain,Female,40,9,89870.88,1,1,0,166844.86,0
2075,15002074,Cliente2075,706,France,Female,27,9,86434.63,1,1,1,133530.98,0
2076,15002075,Cliente2076,840,France,Male,21,6,81364.56,1,1,1,132553.99,0
2077,15002076,Cliente2077,635,Spain,Male,30,8,72398.0,1,1,0,131030.91,0
2078,15002077,Cliente2078,539,Spain,Male,63,4,159234.18,2,0,0,174679.46,1
2079,15002078,Cliente2079,817,Germany,Female,64,5,55432.04,1,1,1,195227.92,0
2080,15002079,Cliente2080,641,Germany,Male,59,7,0.0,1,1,0,161167.4,1
2081,15002080,Cliente2081,640,France,Female,43,4,111567.24,1,1,0,141289.88,0
2082,15002081,Cliente2082,516,Spain,Female,28,5,76401.95,1,1,1,118168.86,0
2083,15002082,Cliente2083,719,France,Male,66,1,66665.13,3,0,1,188947.54,0
2084,15002083,Cliente2084,745,Germany,Female,27,2,83531.49,1,0,1,138143.98,0
2085,15002084,Cliente2085,678,Germany,Male,35,7,80954.41,2,1,0,164577.93,0
2086,15002085,Cliente2086,749,Germany,Male,61,9,57087.08,1,1,0,176257.58,0
2087,15002086,Cliente2087,623,Spain,Male,73,2,88731.33,1,1,1,165950.13,0
2088,15002087,Cliente2088,771,France,Female,76,2,118302.47,2,0,1,220903.29,0
2089,15002088,Cliente2089,722,France,Female,36,5,0.0,2,1,0,141297.33,0
2090,15002089,Cliente2090,807,France,Male,39,7,145869.33,1,1,1,175600.33,0
2091,15002090,Cliente2091,515,France,Female,71,3,54016.11,1,1,0,150411.03,1
2092,15002091,Cliente2092,551,Spain,Female,68,10,0.0,1,0,1,161578.18,0
2093,15002092,Cliente2093,733,France,Male,71,6,0.0,1,1,1,166928.27,0
2094,15002093,Cliente2094,689,Germany,Female,51,0,107325.94,1,0,1,156021.66,0
2095,15002094,Cliente2095,579,France,Male,41,6,64574.75,1,1,1,156633.0,1
2096,15002095,Cliente2096,665,Spain,Female,23,2,108928.24,1,1,0,118839.98,1
2097,15002096,Cliente2097,737,France,Male,42,6,54165.03,2,0,1,156700.92,0
2098,15002097,Cliente2098,755,France,Female,19,10,101202.59,2,0,0,141325.14,0
2099,15002098,Cliente2099,681,France,Male,66,9,80803.76,2,0,0,192734.47,0
2100,15002099,Cliente2100,666,France,Female,67,1,60656.04,2,0,0,185644.32,0
2101,15002100,Cliente2101,698,Germany,Female,72,10,0.0,1,1,1,184534.33,1
2102,15002101,Cliente2102,654,Spain,Male,70,5,107547.79,2,1,0,201781.22,1
2103,15002102,Cliente2103,821,Germany,Male,50,6,0.0,2,1,1,166173.14,0
2104,15002103,Cliente2104,622,Spain,Female,51,10,169037.39,1,1,0,166710.49,1
2105,15002104,Cliente2105,660,France,Male,25,7,0.0,1,1,1,92771.21,0
2106,15002105,Cliente2106,642,Germany,Female,54,1,77626.17,2,1,0,138140.66,1
2107,15002106,Cliente2107,790,France,Male,68,10,71390.8,3,0,1,217874.13,1
2108,15002107,Cliente2108,613,France,Female,47,0,148678.82,1,1,1,132950.72,1
2109,15002108,Cliente2109,733,Spain,Male,64,2,138285.48,4,1,1,198995.91,1
2110,15002109,Cliente2110,653,France,Female,31,3,98398.14,2,1,0,148432.94,0
2111,15002110,Cliente2111,620,France,Male,57,10,0.0,1,0,0,129935.51,0
2112,15002111,Cliente2112,480,Germany,Male,58,1,108911.91,1,0,1,138197.21,1
2113,15002112,Cliente2113,653,Spain,Male,59,2,34886.69,1,1,1,147034.16,1
2114,15002113,Cliente2114,800,France,Male,41,0,67599.48,2,1,0,138259.07,0
2115,15002114,Cliente2115,598,Germany,Male,56,0,137818.0,2,1,1,155828.23,1
2116,15002115,Cliente2116,409,France,Female,29,5,49879.18,3,1,0,129005.99,1
2117,15002116,Cliente2117,682,Spain,Female,49,10,42577.93,1,1,1,158343.78,0
2118,15002117,Cliente2118,555,Spain,Female,41,5,0.0,1,1,0,106766.75,0
2119,15002118,Cliente2119,505,Germany,Male,49,4,0.0,2,1,0,123769.08,0
2120,15002119,Cliente2120,611,Germany,Female,55,10,81693.66,1,1,1,169322.28,0
2121,15002120,Cliente2121,542,France,Female,49,2,64802.16,1,0,1,122103.43,1
2122,15002121,Cliente2122,744,France,Female,20,10,96039.53,1,0,1,159575.37,0
2123,15002122,Cliente2123,673,France,Male,31,8,117273.6,1,1,1,153834.65,0
2124,15002123,Cliente2124,707,France,Female,78,0,54631.88,1,1,1,198136.16,1
2125,15002124,Cliente2125,600,Germany,Female,77,2,119119.65,1,0,1,194786.54,0
2126,15002125,Cliente2126,645,Spain,Male,44,4,170662.55,1,1,0,159533.13,0
2127,15002126,Cliente2127,606,Germany,Male,21,9,62375.98,3,1,1,151600.24,0
2128,15002127,Cliente2128,675,France,Male,48,2,107025.7,1,0,0,160643.32,1
2129,15002128,Cliente2129,462,Germany,Female,59,0,113214.47,2,1,1,159136.78,1
2130,15002129,Cliente2130,648,France,Male,48,4,71957.04,1,1,1,162315.53,1
2131,15002130,Cliente2131,738,France,Female,60,2,42983.79,1,1,1,149778.17,0
2132,15002131,Cliente2132,795,Spain,Male,31,3,70510.28,1,1,0,147691.77,0
2133,15002132,Cliente2133,721,France,Male,20,6,8966.68,2,0,1,132810.61,0
2134,15002133,Cliente2134,662,Germany,Male,48,5,0.0,1,1,0,149189.06,0
2135,15002134,Cliente2135,505,Germany,Female,65,7,70345.87,2,1,1,153250.83,0
2136,15002135,Cliente2136,663,France,Male,42,1,98414.68,1,1,0,150969.35,1
2137,15002136,Cliente2137,483,France,Male,41,5,67847.97,1,1,1,141994.58,0
2138,15002137,Cliente2138,573,Spain,Male,38,10,76973.81,3,1,1,153821.53,0
2139,15002138,Cliente2139,632,France,Male,67,2,0.0,2,1,1,168923.64,0
2140,15002139,Cliente2140,626,France,Female,57,5,59169.83,1,1,0,188498.83,1
2141,15002140,Cliente2141,725,France,Male,35,9,63701.06,1,1,1,171025.74,0
